id,code,ep_next,ep_this,first_name,points_per_game,second_name,squad_number,total_points,web_name,team_join_date,birth_date,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,creativity_rank,threat_rank,ict_index_rank,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,points_per_game_rank,starts_per_90,clean_sheets_per_90,position,team_name,team_short_name
241,486672,2.5,,Moisés,2.6,Caicedo Corozo,,98,Caicedo,2023-08-14,2001-11-02,3351,1,4,12,42,0,0,0,11,0,0,4,650,627.6,568.8,95.0,129.2,0,38,0.81,2.82,3.63,45.42,74,57,226,92,,,,0.02,0.0,0.08,0.1,1.22,1.13,177,1.02,0.32,MID,Chelsea,CHE
242,215413,2.0,,Kiernan,1.4,Dewsbury-Hall,,18,Dewsbury-Hall,2024-07-02,1998-09-06,257,0,1,0,3,0,0,0,0,0,0,1,71,57.4,47.4,21.0,12.6,0,2,0.22,0.22,0.44,3.88,327,282,303,321,,,,0.08,0.0,0.08,0.16,1.36,1.05,319,0.7,0.0,MID,Chelsea,CHE
243,550615,2.0,,Tyrique,2.1,George,,17,George,2024-04-15,2006-02-04,177,1,1,1,0,0,0,0,1,0,0,0,55,67.4,72.7,32.0,17.1,0,1,0.2,0.26,0.46,1.41,319,256,284,308,,,,0.1,0.0,0.13,0.23,0.72,0.0,233,0.51,0.51,MID,Chelsea,CHE
244,514356,2.0,,Roméo,1.6,Lavia,,26,Lavia,2023-08-18,2004-01-06,792,0,1,3,11,0,0,0,4,0,0,0,125,113.2,121.7,7.0,24.4,0,11,0.25,0.38,0.63,14.33,295,219,328,292,,,,0.03,0.0,0.04,0.07,1.63,1.25,295,1.25,0.34,MID,Chelsea,CHE
245,465920,0.0,,Mykhailo,1.0,Mudryk,,7,Mudryk,2023-01-15,2001-01-05,145,0,0,0,2,0,0,0,0,0,0,0,26,23.2,31.5,31.0,8.5,0,1,0.24,0.66,0.9,3.28,351,304,287,336,,,,0.15,0.0,0.41,0.56,2.04,1.24,370,0.62,0.0,MID,Chelsea,CHE
246,532605,1.5,,Andrey,0.0,Nascimento dos Santos,,0,Andrey Santos,2023-01-07,2004-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,550,546,529,550,,,,0.0,0.0,0.0,0.0,0.0,0.0,552,0.0,0.0,MID,Chelsea,CHE
247,491007,1.5,,Dário,0.0,Luís Essugo,,0,D.Essugo,2025-06-02,2005-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,530,526,507,530,,,,0.0,0.0,0.0,0.0,0.0,0.0,533,0.0,0.0,MID,Chelsea,CHE
248,611134,1.5,,Kendry,0.0,Páez Andrade,,0,Paez,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,588,584,569,588,,,,0.0,0.0,0.0,0.0,0.0,0.0,589,0.0,0.0,MID,Chelsea,CHE
249,475168,2.9,,João Pedro,4.7,Junqueira de Jesus,,126,João Pedro,2025-07-02,2001-09-26,1946,10,6,6,28,0,0,0,4,1,0,26,516,567.0,456.0,644.0,166.0,0,23,8.96,3.1,12.06,25.51,101,77,44,58,,,,0.41,0.0,0.14,0.55,1.18,1.29,15,1.06,0.28,FWD,Chelsea,CHE
250,463034,2.7,,Liam,3.6,Delap,,132,Delap,2025-06-04,2003-02-08,2587,12,2,3,58,0,0,0,12,0,0,22,472,513.0,290.5,783.0,157.5,0,32,9.44,1.38,10.82,53.6,121,126,26,63,,,,0.33,0.0,0.05,0.38,1.86,2.02,81,1.11,0.1,FWD,Chelsea,CHE
251,517052,0.0,,Nicolas,4.0,Jackson,,121,N.Jackson,2023-07-01,2001-06-20,2220,10,6,11,24,0,0,0,7,1,0,17,417,546.4,368.3,976.0,187.4,0,28,11.68,1.9,13.58,28.47,107,98,12,44,,,,0.47,0.0,0.08,0.55,1.15,0.97,44,1.14,0.45,FWD,Chelsea,CHE
252,499309,1.5,,Marc,1.0,Guiu Paz,,3,Marc Guiu,2024-07-01,2006-01-04,71,0,0,0,2,0,0,0,0,0,0,0,11,4.4,11.8,6.0,2.2,0,0,0.0,0.02,0.02,1.46,375,338,329,363,,,,0.0,0.0,0.03,0.03,1.85,2.54,354,0.0,0.0,FWD,Chelsea,CHE
253,172649,2.6,,Dean,3.6,Henderson,,135,Henderson,2023-08-31,1997-03-12,3420,0,0,11,51,0,1,0,3,0,104,8,466,853.6,30.0,4.0,88.6,0,38,0.01,0.02,0.03,50.33,17,308,336,147,,,,0.0,2.74,0.0,0.0,1.32,1.34,74,1.0,0.29,GKP,Crystal Palace,CRY
254,121709,0.5,,Walter,0.0,Benítez,,0,Benitez,2025-07-01,1993-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,401,390,356,401,,,,0.0,0.0,0.0,0.0,0.0,0.0,405,0.0,0.0,GKP,Crystal Palace,CRY
255,169593,0.5,,Remi,0.0,Matthews,,0,Matthews,2021-07-13,1994-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,407,396,363,407,,,,0.0,0.0,0.0,0.0,0.0,0.0,410,0.0,0.0,GKP,Crystal Palace,CRY
256,247348,2.8,,Daniel,3.8,Muñoz Mejía,,142,Muñoz,2024-01-30,1996-05-26,3229,4,6,11,46,0,0,0,10,0,0,9,480,816.6,634.2,524.0,197.6,0,37,4.92,3.46,8.38,46.3,25,43,55,34,,,,0.14,0.0,0.1,0.24,1.29,1.28,58,1.03,0.31,DEF,Crystal Palace,CRY
257,437499,2.1,,Maxence,3.3,Lacroix,,114,Lacroix,2024-08-30,2000-04-06,3116,1,2,11,45,0,0,0,5,0,0,9,463,723.8,113.7,277.0,111.4,0,35,3.5,1.01,4.51,44.59,46,225,108,117,,,,0.1,0.0,0.03,0.13,1.29,1.3,110,1.01,0.32,DEF,Crystal Palace,CRY
258,244723,2.1,,Tyrick,3.3,Mitchell,,123,Mitchell,2019-12-15,1999-09-01,3090,0,6,12,46,0,0,0,2,0,0,4,455,630.8,559.1,170.0,136.2,0,37,1.31,3.67,4.98,46.45,69,59,171,86,,,,0.04,0.0,0.11,0.15,1.35,1.34,108,1.08,0.35,DEF,Crystal Palace,CRY
259,218364,2.1,,Borna,0.0,Sosa,,0,Sosa,2025-07-11,1998-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,603,601,592,603,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,604,0.0,0.0,DEF,Crystal Palace,CRY
260,209036,1.4,,Marc,3.4,Guéhi,,116,Guéhi,2021-07-18,2000-07-13,3059,3,2,11,42,3,0,0,7,1,0,11,492,827.0,237.6,247.0,131.0,0,34,1.87,2.01,3.88,41.55,24,153,118,91,,,,0.06,0.0,0.06,0.12,1.22,1.24,96,1.0,0.32,DEF,Crystal Palace,CRY
261,427623,1.4,,Chris,2.8,Richards,,68,Richards,2022-07-27,2000-03-28,1921,1,1,7,31,0,0,0,2,1,0,2,249,470.8,45.0,181.0,69.6,0,22,1.33,0.6,1.93,29.78,133,285,166,197,,,,0.06,0.0,0.03,0.09,1.4,1.45,155,1.03,0.33,DEF,Crystal Palace,CRY
262,515621,0.0,,Chadi,1.0,Riad Dnanou,,1,Chadi Riad,2024-07-02,2003-06-17,90,0,0,0,2,0,0,0,0,0,0,0,3,18.2,1.3,0.0,2.0,0,1,0.0,0.02,0.02,1.39,355,360,421,368,,,,0.0,0.0,0.02,0.02,1.39,2.0,343,1.0,0.0,DEF,Crystal Palace,CRY
263,57328,0.5,,Nathaniel,1.4,Clyne,,18,Clyne,2020-10-14,1991-04-05,477,0,0,1,11,0,0,0,1,0,0,0,48,66.6,51.8,8.0,12.4,0,5,0.02,0.24,0.26,10.11,321,275,323,322,,,,0.0,0.0,0.05,0.05,1.91,2.08,308,0.94,0.19,DEF,Crystal Palace,CRY
264,156074,0.5,,Rob,0.0,Holding,,0,Holding,2023-09-01,1995-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,405,394,360,405,,,,0.0,0.0,0.0,0.0,0.0,0.0,408,0.0,0.0,DEF,Crystal Palace,CRY
265,590012,0.5,,Caleb,1.0,Kporha,,2,Kporha,2024-07-30,2006-07-15,11,0,0,0,1,0,0,0,0,0,0,0,1,8.0,4.6,0.0,1.3,0,0,0.0,0.02,0.02,0.06,366,352,448,374,,,,0.0,0.0,0.16,0.16,0.49,8.18,350,0.0,0.0,DEF,Crystal Palace,CRY
266,232413,2.0,,Eberechi,4.4,Eze,,148,Eze,2020-08-28,1998-06-29,2588,8,8,10,34,0,0,1,1,0,0,15,605,685.0,849.2,691.0,222.4,0,31,10.39,4.67,15.06,35.03,54,13,37,16,1.0,1.0,1.0,0.36,0.0,0.16,0.52,1.22,1.18,27,1.08,0.35,MID,Crystal Palace,CRY
267,232185,1.7,,Ismaïla,3.9,Sarr,,149,Sarr,2024-08-01,1998-02-25,2708,8,7,10,39,0,0,0,4,0,0,14,542,675.0,618.0,866.0,215.9,0,30,10.82,6.82,17.64,38.63,57,48,20,18,,,,0.36,0.0,0.23,0.59,1.28,1.3,54,1.0,0.33,MID,Crystal Palace,CRY
268,438464,0.0,,Cheick,1.5,Doucouré,,19,Doucouré,2022-07-11,2000-01-08,443,0,1,1,6,0,0,0,1,0,0,0,71,58.6,25.7,23.0,10.8,0,4,0.4,0.11,0.51,7.53,325,315,299,327,,,,0.08,0.0,0.02,0.1,1.53,1.22,306,0.81,0.2,MID,Crystal Palace,CRY
269,606921,1.0,,Romain,3.1,Esse,,22,Esse,2025-01-18,2005-05-13,138,1,2,0,3,0,0,0,0,0,0,3,72,74.8,38.4,51.0,16.4,0,1,0.32,0.39,0.71,2.15,317,295,264,311,,,,0.21,0.0,0.25,0.46,1.4,1.96,126,0.65,0.0,MID,Crystal Palace,CRY
270,108413,1.0,,Will,2.0,Hughes,,67,Hughes,2021-08-28,1995-04-17,2100,0,4,10,31,0,0,0,11,0,0,3,278,335.2,462.6,90.0,87.5,0,24,1.09,2.64,3.73,31.64,191,75,231,151,2.0,,,0.05,0.0,0.11,0.16,1.36,1.33,246,1.03,0.43,MID,Crystal Palace,CRY
271,209400,1.0,,Daichi,1.3,Kamada,,45,Kamada,2024-07-01,1996-08-05,1545,0,0,3,27,0,0,0,4,1,0,0,246,219.2,314.1,145.0,68.2,0,15,1.12,1.55,2.67,25.74,236,115,186,202,5.0,,,0.07,0.0,0.09,0.16,1.5,1.57,323,0.87,0.17,MID,Crystal Palace,CRY
272,152551,1.0,,Jefferson,1.8,Lerma Solís,,58,Lerma,2023-07-01,1994-10-25,2270,0,1,6,36,0,0,0,9,0,0,2,326,401.4,190.2,197.0,78.7,0,26,1.07,1.75,2.82,33.55,155,181,154,171,,,,0.04,0.0,0.07,0.11,1.33,1.43,271,1.03,0.24,MID,Crystal Palace,CRY
273,496221,1.0,,Adam,2.1,Wharton,,42,Wharton,2024-02-01,2004-02-06,1314,0,2,4,21,0,0,0,2,0,0,0,244,261.2,381.4,69.0,71.2,0,16,0.38,2.17,2.55,19.34,217,95,246,193,3.0,,,0.03,0.0,0.15,0.18,1.32,1.44,232,1.1,0.27,MID,Crystal Palace,CRY
274,579075,0.5,,Asher,1.0,Agbinone,,2,Agbinone,2024-07-30,2005-09-28,4,0,0,0,0,0,0,0,0,0,0,0,4,4.0,10.6,1.0,1.5,0,0,0.02,0.01,0.03,0.0,377,343,343,373,,,,0.45,0.0,0.22,0.67,0.0,0.0,362,0.0,0.0,MID,Crystal Palace,CRY
275,466117,0.5,,Naouirou,0.0,Ahamada,,0,Ahamada,2023-01-31,2002-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,523,519,499,523,,,,0.0,0.0,0.0,0.0,0.0,0.0,526,0.0,0.0,MID,Crystal Palace,CRY
276,489706,0.5,,Justin,1.5,Devenny,,34,Devenny,2024-03-13,2003-10-11,494,1,1,0,8,0,0,0,1,0,0,1,129,138.8,101.8,90.0,33.2,0,4,0.77,0.41,1.18,9.3,283,236,230,277,,2.0,,0.14,0.0,0.07,0.21,1.69,1.46,300,0.73,0.0,MID,Crystal Palace,CRY
277,450535,0.5,,Malcolm,0.0,Ebiowei,,0,Ebiowei,2022-07-01,2003-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,514,510,490,514,,,,0.0,0.0,0.0,0.0,0.0,0.0,517,0.0,0.0,MID,Crystal Palace,CRY
278,450542,0.5,,Jesurun,0.0,Rak-Sakyi,,0,J.Rak-Sakyi,2021-04-09,2002-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,516,512,492,516,,,,0.0,0.0,0.0,0.0,0.0,0.0,519,0.0,0.0,MID,Crystal Palace,CRY
279,536694,0.5,,Matheus,2.2,França de Oliveira,,9,M.França,2023-08-05,2004-04-01,52,1,0,0,0,0,0,0,0,0,0,0,34,48.4,1.2,66.0,11.5,0,0,0.28,0.18,0.46,0.4,331,361,249,324,,,,0.48,0.0,0.31,0.79,0.69,0.0,217,0.0,0.0,MID,Crystal Palace,CRY
280,531989,0.0,,David,0.0,Ozoh,,0,Ozoh,2022-07-11,2005-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,549,545,528,549,,,,0.0,0.0,0.0,0.0,0.0,0.0,551,0.0,0.0,MID,Crystal Palace,CRY
281,530318,0.5,,Kaden,0.0,Rodney,,0,Rodney,2022-07-08,2004-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,547,543,526,547,,,,0.0,0.0,0.0,0.0,0.0,0.0,549,0.0,0.0,MID,Crystal Palace,CRY
282,574398,0.5,,Franco,0.0,Umeh-Chibueze,,0,Umeh,2024-02-18,2005-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,572,568,552,572,,,,0.0,0.0,0.0,0.0,0.0,0.0,573,0.0,0.0,MID,Crystal Palace,CRY
283,231747,1.9,,Jean-Philippe,4.1,Mateta,,150,Mateta,2022-01-31,1997-06-28,2642,14,2,9,37,0,0,0,2,0,0,27,576,671.6,405.4,800.0,187.3,0,33,13.77,2.28,16.05,37.94,60,91,24,45,,,2.0,0.47,0.0,0.08,0.55,1.29,1.26,40,1.12,0.31,FWD,Crystal Palace,CRY
284,205533,1.2,,Eddie,1.8,Nketiah,,53,Nketiah,2024-08-30,1999-05-30,1018,3,2,2,17,0,0,0,4,1,0,4,186,192.2,163.7,475.0,82.5,0,9,5.94,0.83,6.77,14.29,258,195,64,162,,,,0.53,0.0,0.07,0.6,1.26,1.5,273,0.8,0.18,FWD,Crystal Palace,CRY
285,199670,0.9,,Odsonne,1.2,Édouard,,7,Édouard,2021-08-31,1998-01-16,141,0,0,0,3,0,0,0,0,0,0,0,14,5.0,25.0,50.0,8.0,0,1,0.39,0.07,0.46,3.72,374,317,265,339,,,,0.25,0.0,0.04,0.29,2.37,1.91,328,0.64,0.0,FWD,Crystal Palace,CRY
286,576980,0.5,,Zach,0.0,Marsh,,0,Marsh,2023-07-18,2005-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,578,574,558,578,,,,0.0,0.0,0.0,0.0,0.0,0.0,579,0.0,0.0,FWD,Crystal Palace,CRY
287,111234,4.5,,Jordan,4.2,Pickford,,158,Pickford,2017-07-01,1994-03-07,3420,0,1,12,44,0,2,0,7,0,122,15,593,1052.0,20.3,0.0,107.0,0,38,0.0,0.22,0.22,46.11,4,322,631,124,,,,0.0,3.21,0.01,0.01,1.21,1.16,31,1.0,0.32,GKP,Everton,EVE
288,229600,2.8,,Mark,3.8,Travers,,19,Travers,2025-07-15,1999-05-18,450,0,0,1,5,0,0,0,0,0,20,1,76,146.4,0.0,0.0,14.6,0,5,0.0,0.01,0.01,7.36,279,498,477,317,,,,0.0,4.0,0.0,0.0,1.47,1.0,57,1.0,0.2,GKP,Everton,EVE
289,447325,1.5,,Harry,0.0,Tyrer,,0,Tyrer,2021-02-09,2001-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,428,418,387,428,,,,0.0,0.0,0.0,0.0,0.0,0.0,431,0.0,0.0,GKP,Everton,EVE
290,480455,3.8,,Jarrad,2.9,Branthwaite,,88,Branthwaite,2020-06-20,2002-06-27,2509,0,1,9,28,0,0,0,4,0,0,3,420,624.6,57.7,130.0,81.3,0,28,1.2,0.61,1.81,29.83,76,268,196,165,,,,0.04,0.0,0.02,0.06,1.07,1.0,145,1.0,0.32,DEF,Everton,EVE
291,17761,3.8,,James,3.2,Tarkowski,,105,Tarkowski,2022-07-01,1992-11-19,2922,1,1,10,38,0,0,0,6,0,0,8,468,859.0,188.8,217.0,126.9,0,33,1.32,2.33,3.65,39.3,16,182,139,95,,,,0.04,0.0,0.07,0.11,1.21,1.17,120,1.02,0.31,DEF,Everton,EVE
292,224967,3.1,,Vitalii,3.5,Mykolenko,,121,Mykolenko,2022-01-01,1999-05-29,3082,1,3,11,39,0,0,0,4,0,0,9,467,621.4,428.5,100.0,115.2,0,35,0.48,2.12,2.6,39.81,78,83,221,112,,,,0.01,0.0,0.06,0.07,1.16,1.14,86,1.02,0.32,DEF,Everton,EVE
293,512462,3.1,,Jake,3.2,O'Brien,,65,O'Brien,2024-07-30,2001-05-15,1568,2,0,5,17,0,0,0,5,0,0,5,233,341.4,108.9,109.0,56.0,0,17,0.77,0.31,1.08,18.63,186,230,216,225,,,,0.04,0.0,0.02,0.06,1.07,0.98,119,0.98,0.29,DEF,Everton,EVE
294,59949,2.4,,Séamus,1.0,Coleman,,5,Coleman,2009-02-02,1988-10-11,214,0,0,0,4,0,0,0,1,0,0,0,17,42.4,3.8,23.0,7.1,0,3,0.62,0.03,0.65,4.45,335,354,298,344,,,,0.26,0.0,0.01,0.27,1.87,1.68,351,1.26,0.0,DEF,Everton,EVE
295,106611,2.4,,Michael,3.4,Keane,,48,Keane,2017-07-03,1993-01-11,1046,3,0,3,20,0,0,0,5,0,0,4,139,306.6,23.2,123.0,45.4,0,11,0.61,0.02,0.63,19.16,201,319,201,248,,,,0.05,0.0,0.0,0.05,1.65,1.72,93,0.95,0.26,DEF,Everton,EVE
296,243571,2.4,,Nathan,1.4,Patterson,,14,Patterson,2022-01-04,2001-10-16,342,0,1,0,6,0,0,0,1,0,0,0,47,71.6,70.3,12.0,15.5,0,3,0.07,0.38,0.45,4.48,318,260,316,316,,,,0.02,0.0,0.1,0.12,1.18,1.58,313,0.79,0.0,DEF,Everton,EVE
297,496178,1.5,,Roman,0.0,Dixon,,0,Dixon,,,90,0,0,0,4,0,0,0,0,0,0,0,0,15.4,0.3,0.0,1.6,0,1,0.0,0.0,0.0,2.43,358,370,414,371,,,,0.0,0.0,0.0,0.0,2.43,4.0,457,1.0,0.0,DEF,Everton,EVE
298,474907,1.5,,Reece,0.0,Welch,,0,Welch,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,441,431,400,441,,,,0.0,0.0,0.0,0.0,0.0,0.0,444,0.0,0.0,DEF,Everton,EVE
299,440993,2.7,,Iliman,3.5,Ndiaye,,114,Ndiaye,2024-07-03,2000-03-06,2426,9,0,15,24,0,0,0,3,0,0,21,552,598.0,326.4,493.0,142.0,0,29,6.23,1.36,7.59,29.01,90,110,62,81,,,1.0,0.23,0.0,0.05,0.28,1.08,0.89,92,1.08,0.56,MID,Everton,EVE
300,433154,2.6,,Dwight,4.4,McNeil,,93,McNeil,2022-07-28,1999-11-22,1366,4,8,5,24,0,0,0,1,0,0,9,401,392.0,631.8,207.0,123.3,0,15,1.05,4.49,5.53,21.12,163,45,145,100,1.0,,,0.07,0.0,0.3,0.37,1.39,1.58,25,0.99,0.33,MID,Everton,EVE
301,502697,2.5,,Carlos,2.8,Alcaraz Durán,,44,Alcaraz,2025-07-01,2002-11-30,766,2,3,1,9,0,0,0,4,0,0,5,191,219.4,205.7,227.0,65.4,0,7,1.78,0.68,2.46,11.33,235,171,132,206,,1.0,,0.21,0.0,0.08,0.29,1.33,1.06,161,0.82,0.12,MID,Everton,EVE
302,80801,2.5,,Idrissa Gana,2.4,Gueye,,89,Gana,2022-09-01,1989-09-26,3063,0,3,12,39,0,0,0,9,0,0,5,505,522.0,327.2,117.0,96.6,0,35,1.15,1.99,3.14,39.88,116,109,208,135,,,,0.03,0.0,0.06,0.09,1.17,1.15,195,1.03,0.35,MID,Everton,EVE
303,232928,2.0,,James,2.0,Garner,,42,Garner,2022-09-01,2001-03-13,1590,0,1,5,19,0,0,0,5,0,0,0,244,264.8,248.2,93.0,60.4,0,17,0.67,1.37,2.04,19.71,215,148,228,219,3.0,3.0,,0.04,0.0,0.08,0.12,1.12,1.08,247,0.96,0.28,MID,Everton,EVE
304,490094,2.0,,Tim,1.2,Iroegbunam,,22,Iroegbunam,2024-06-22,2003-06-30,562,0,1,0,16,0,0,0,4,0,0,0,82,122.2,40.9,32.0,19.6,0,5,0.23,0.14,0.37,12.25,291,290,283,306,,,,0.04,0.0,0.02,0.06,1.96,2.56,329,0.8,0.0,MID,Everton,EVE
305,609873,1.5,,Harrison,0.7,Armstrong,,2,Armstrong,2024-08-09,2007-01-19,47,0,0,0,1,0,0,0,1,0,0,0,1,1.8,10.9,9.0,2.2,0,0,0.37,0.0,0.37,0.45,388,340,322,364,,,,0.71,0.0,0.0,0.71,0.86,1.91,391,0.0,0.0,MID,Everton,EVE
306,547801,1.5,,Callum,0.0,Bates,,0,Bates,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,558,554,537,558,,,,0.0,0.0,0.0,0.0,0.0,0.0,560,0.0,0.0,MID,Everton,EVE
307,504296,1.5,,Coby,0.0,Ebere,,0,Ebere,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,543,538,520,543,,,,0.0,0.0,0.0,0.0,0.0,0.0,545,0.0,0.0,MID,Everton,EVE
308,496279,1.5,,Isaac,0.0,Heath,,0,Heath,2025-02-07,2004-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,536,532,513,536,,,,0.0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,MID,Everton,EVE
309,491557,0.0,,Jenson,0.0,Metcalfe,,0,Metcalfe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,532,528,509,532,,,,0.0,0.0,0.0,0.0,0.0,0.0,535,0.0,0.0,MID,Everton,EVE
310,586309,2.5,,Thierno,0.0,Barry,,0,Barry,2025-07-09,2002-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,664,664,663,664,,,,0.0,0.0,0.0,0.0,0.0,0.0,664,0.0,0.0,FWD,Everton,EVE
311,486385,2.2,,Norberto Bercique,2.9,Gomes Betuncal,,87,Beto,2023-08-29,1998-01-31,1521,8,0,4,24,0,0,0,2,0,0,11,295,373.2,163.9,666.0,119.5,0,15,7.89,0.44,8.33,18.8,168,194,42,105,,,2.0,0.47,0.0,0.03,0.5,1.11,1.42,146,0.89,0.24,FWD,Everton,EVE
312,491012,1.9,,Youssef,0.8,Ramalho Chermiti,,3,Y.Chermiti,2023-08-11,2004-05-24,42,0,0,0,0,0,0,0,1,0,0,0,9,2.4,0.6,27.0,3.0,0,0,0.11,0.0,0.11,0.47,383,366,294,360,,,,0.24,0.0,0.0,0.24,1.01,0.0,387,0.0,0.0,FWD,Everton,EVE
313,536241,1.5,,Martin,0.0,Sherif,,0,Sherif,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,554,550,533,554,,,,0.0,0.0,0.0,0.0,0.0,0.0,556,0.0,0.0,FWD,Everton,EVE
667,499300,2.4,,Adam,0.0,Aznou,,0,Aznou,2025-07-29,2006-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,539,535,516,539,,,,0.0,0.0,0.0,0.0,0.0,0.0,542,0.0,0.0,DEF,Everton,EVE
314,80201,3.1,,Bernd,3.0,Leno,,115,Leno,2022-08-02,1992-03-04,3420,0,2,5,54,0,1,0,5,0,110,5,475,967.0,20.0,0.0,98.6,0,38,0.0,0.03,0.03,47.75,8,324,576,130,,,,0.0,2.89,0.0,0.0,1.26,1.42,132,1.0,0.13,GKP,Fulham,FUL
315,428971,0.0,,Steven,0.0,Benda,,0,Benda,2023-08-30,1998-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,421,411,379,421,,,,0.0,0.0,0.0,0.0,0.0,0.0,424,0.0,0.0,GKP,Fulham,FUL
316,169528,2.6,,Antonee,2.9,Robinson,,106,Robinson,2020-08-20,1997-08-08,3166,0,10,5,49,0,0,0,8,0,0,8,507,922.2,723.4,206.0,185.5,0,35,0.7,4.17,4.87,44.79,14,31,147,48,,,,0.02,0.0,0.12,0.14,1.27,1.39,141,0.99,0.14,DEF,Fulham,FUL
317,174874,1.9,,Joachim,1.7,Andersen,,51,Andersen,2024-08-23,1996-05-31,2673,0,0,4,47,1,0,0,7,1,0,3,306,687.6,99.0,162.0,95.0,0,30,1.04,0.57,1.61,37.85,53,239,174,137,,,,0.04,0.0,0.02,0.06,1.27,1.58,280,1.01,0.13,DEF,Fulham,FUL
318,232892,1.9,,Calvin,2.1,Bassey,,75,Bassey,2023-07-28,1999-12-31,3074,1,0,5,47,0,0,0,7,0,0,0,390,587.2,96.7,157.0,84.1,0,34,1.02,0.42,1.44,39.22,95,240,180,159,,,,0.03,0.0,0.01,0.04,1.15,1.38,229,1.0,0.15,DEF,Fulham,FUL
319,166477,1.9,,Timothy,1.9,Castagne,,46,Castagne,2023-08-29,1995-12-05,1642,0,1,3,28,0,0,0,1,0,0,0,205,360.4,163.6,123.0,64.9,0,17,0.38,0.56,0.94,22.39,172,196,202,209,,,,0.02,0.0,0.03,0.05,1.23,1.53,253,0.93,0.16,DEF,Fulham,FUL
320,219924,1.9,,Issa,1.5,Diop,,31,Diop,2022-08-10,1997-01-09,1334,0,0,1,19,1,0,0,2,0,0,0,146,257.6,44.7,83.0,38.3,0,15,0.51,0.07,0.58,19.98,219,286,235,263,,,,0.03,0.0,0.0,0.03,1.35,1.28,299,1.01,0.07,DEF,Fulham,FUL
